id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
19410932,A chilling place near Acropolis and the Centre.,136084216,Γιώργος,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96348,23.72228,Entire home/apt,25,1,0,,,1,0
19412020,artists home,41478880,Antonia,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96226,23.72553,Private room,35,1,0,,,1,91
19420005,Athens luxurious apartment.,64516709,Marios,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.98436,23.73261,Entire home/apt,45,1,101,2019-08-27,3.29,1,365
19435637,Artistic penthouse at the center of Athens,136255562,Marios,,ΠΛΑΤΕΙΑ ΑΤΤΙΚΗΣ,37.99729,23.73083,Entire home/apt,60,1,1,2018-03-04,0.04,1,362
19445119,Metro Acropolis Apartment,40916610,Raphael,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96745,23.72946,Entire home/apt,55,2,15,2019-08-24,1.05,1,271
19448446,Athens Apartment,136369143,Sofia,,ΑΚΑΔΗΜΙΑ ΠΛΑΤΩΝΟΣ,37.99411,23.71207,Entire home/apt,80,2,0,,,1,362
19449044,K5. Just walk into history!,117675011,Pavlos,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97915,23.72339,Entire home/apt,85,1,33,2019-09-22,1.11,1,356
19449508,The Bright House with the Elephants in centre,82360184,Marianthi,,ΠΑΤΗΣΙΑ,38.00983,23.73582,Entire home/apt,40,5,2,2019-12-05,0.14,1,309
19462265,A little oasis,9898747,Federica,,ΑΚΡΟΠΟΛΗ,37.97115,23.71526,Entire home/apt,42,2,103,2019-11-18,3.33,1,189
19462504,HiEnd Renovated Kolonaki flat-TopLocation,2718115,Alex & Maria | Preffered |,,ΛΥΚΑΒΗΤΤΟΣ,37.98058,23.74596,Entire home/apt,90,2,19,2019-10-13,0.62,40,365
19471609,Mary' s Apartment!,136611037,Μαρία,,ΝΕΟΣ ΚΟΣΜΟΣ,37.95923,23.73473,Entire home/apt,29,2,34,2019-07-14,1.11,1,0
19472607,Stylish and cosy flat near Leto Maternity Clinic,136622430,Giannis,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99917,23.76774,Entire home/apt,50,3,13,2019-12-18,0.43,1,0
19480177,Every day...Sunday,95666210,Aris,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96271,23.71936,Entire home/apt,40,1,19,2019-10-18,0.90,1,274
19480180,Explore Athens from a Stylish and Ample Diamond Home,60051688,Ira,,ΑΜΠΕΛΟΚΗΠΟΙ,37.99866,23.76693,Entire home/apt,75,1,200,2019-12-20,6.51,4,111
19484603,Luxury studio with a view of Lycabettus Hill,136752205,Dennis,,ΛΥΚΑΒΗΤΤΟΣ,37.97981,23.74431,Entire home/apt,52,2,0,,,1,0
19487723,Recently renovated apt near the city center,29913601,Ioannis,,ΝΕΟΣ ΚΟΣΜΟΣ,37.96154,23.72735,Entire home/apt,32,2,83,2020-01-07,2.69,2,127
19498304,Secluded Appt in the village of Plaka,52365155,Rozita,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.9726,23.73048,Entire home/apt,45,2,20,2017-11-10,0.65,1,0
19499438,Toni's - 3BD 8th floor Penthouse in Syntagma,129204185,Lilly,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97838,23.73022,Entire home/apt,120,1,134,2019-12-31,4.39,6,165
19500004,"Sappho family, Athens",136915721,Spiros,,ΚΥΨΕΛΗ,38.00155,23.73774,Entire home/apt,50,2,0,,,1,89
19513227,"Cozy Apartment - Athens Central, 3 mins from metro",137042123,Ilias,,ΑΜΠΕΛΟΚΗΠΟΙ,37.9881,23.76491,Entire home/apt,35,4,33,2020-01-04,1.20,1,342
19513331,Sunny top floor studio in Gazi - next to metro,137041612,Giannis-Artemis,,ΓΚΑΖΙ,37.97739,23.71147,Entire home/apt,45,2,24,2019-10-30,0.82,1,362
19515295,6th Floor Kolonaki luxury apt with stunning views,137058004,Victoria,,ΚΟΛΩΝΑΚΙ,37.97676,23.74066,Private room,32,1,260,2020-01-08,8.61,1,309
19515549,Contemporary Athenian Flat,136037291,Irene,,ΕΜΠΟΡΙΚΟ ΤΡΙΓΩΝΟ-ΠΛΑΚΑ,37.97884,23.73039,Entire home/apt,55,2,73,2019-11-12,2.47,1,330
19518752,**Bright & Classy** Apartment Athens Central,49895856,Elias,,ΠΑΤΗΣΙΑ,38.01032,23.73474,Entire home/apt,35,2,64,2019-09-12,2.15,1,309
19521125,"AthenStay,7' walk to Acropolis,2 Bedrm luxury Apt",15824213,Dreamin Athens,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96591,23.7231,Entire home/apt,50,1,172,2019-10-25,5.60,5,257
19522001,Acropoli-Koukaki Studio,136218307,Lydia,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96371,23.71929,Entire home/apt,40,2,61,2020-01-12,1.97,1,299
19525837,Stunning apartment in the heart of Athens!.,134715344,Teodoros,,ΜΟΥΣΕΙΟ-ΕΞΑΡΧΕΙΑ-ΝΕΑΠΟΛΗ,37.98487,23.736,Entire home/apt,60,2,8,2019-09-23,0.27,1,305
19528119,Cozy & spacious apartment next to Acropolis,48965740,George,,ΚΟΥΚΑΚΙ-ΜΑΚΡΥΓΙΑΝΝΗ,37.96472,23.72442,Entire home/apt,70,2,60,2020-01-09,1.97,1,340
19536551,2017 Renovated Athens Apartment,8666138,Greg,,ΙΛΙΣΙΑ,37.97528,23.74976,Entire home/apt,82,1,8,2017-11-05,0.26,5,363
19537957,City apt 17 is a 3bd home in the centre of Athens,137237043,Katerina,,ΠΕΔΙΟ ΑΡΕΩΣ,37.99203,23.74141,Entire home/apt,33,2,13,2020-01-05,0.45,1,200
19539128,Διαμέρισμα στη Αθήνα,86753041,Έλενα,,ΠΑΤΗΣΙΑ,38.01331,23.72911,Entire home/apt,25,4,0,,,1,358
